time,conc
14286,-0.85
14287,-0.85
14288,-0.85
14289,-0.86
14290,-0.86
14291,-0.85
14292,-0.86
14293,-0.86
14294,-0.86
14295,-0.86
14296,-0.86
14297,-0.86
14298,-0.86
14299,-0.85
14300,-0.85
14301,-0.85
14302,-0.84
14303,-0.85
14304,-0.85
14305,-0.86
14306,-0.86
14307,-0.86
14308,-0.86
14309,-0.85
14310,-0.85
14311,-0.85
14312,-0.86
14313,-0.86
14314,-0.86
14315,-0.86
14316,-0.86
14317,-0.86
14318,-0.85
14319,-0.85
14320,-0.85
14321,-0.85
14322,-0.85
14323,-0.86
14324,-0.86
14325,-0.86
14326,-0.86
14327,-0.86
14328,-0.86
14329,-0.86
14330,-0.86
14331,-0.86
14332,-0.86
14333,-0.86
14334,-0.86
14335,-0.86
14336,-0.86
14337,-0.86
14338,-0.86
14339,-0.86
14340,-0.86
14341,-0.86
14342,-0.86
14343,-0.86
14344,-0.86
14345,-0.86
14346,-0.86
14347,-0.86
14348,-0.86
14349,-0.86
14350,-0.86
14351,-0.86
14352,-0.86
14353,-0.86
14354,-0.86
14355,-0.87
14356,-0.87
14357,-0.87
14358,-0.87
14359,-0.87
14360,-0.87
14361,-0.88
14362,-0.87
14363,-0.87
14364,-0.87
14365,-0.87
14366,-0.86
14367,-0.86
14368,-0.86
14369,-0.86
14370,-0.86
14371,-0.86
14372,-0.86
14373,-0.86
14374,-0.86
14375,-0.86
14376,-0.86
14377,-0.86
14378,-0.86
14379,-0.86
14380,-0.86
14381,-0.86
14382,-0.86
14383,-0.86
14384,-0.86
14385,-0.86
14386,-0.86
14387,-0.86
14388,-0.86
14389,-0.86
14390,-0.86
14391,-0.87
14392,-0.87
14393,-0.87
14394,-0.87
14395,-0.87
14396,-0.87
14397,-0.87
14398,-0.88
14399,-0.88
14400,-0.88
14401,-0.88
14402,-0.88
14403,-0.88
14404,-0.87
14405,-0.87
14406,-0.87
14407,-0.87
14408,-0.87
14409,-0.87
14410,-0.87
14411,-0.87
14412,-0.87
14413,-0.87
14414,-0.87
14415,-0.87
14416,-0.86
14417,-0.86
14418,-0.87
14419,-0.87
14420,-0.88
14421,-0.88
14422,-0.88
14423,-0.89
14424,-0.89
14425,-0.89
14426,-0.89
14427,-0.88
14428,-0.88
14429,-0.88
14430,-0.88
14431,-0.87
14432,-0.87
14433,-0.88
14434,-0.88
14435,-0.88
14436,-0.88
14437,-0.88
14438,-0.88
14439,-0.88
14440,-0.89
14441,-0.88
14442,-0.88
14443,-0.87
14444,-0.87
14445,-0.87
14446,-0.87
14447,-0.87
14448,-0.88
14449,-0.88
14450,-0.88
14451,-0.88
14452,-0.88
14453,-0.88
14454,-0.88
14455,-0.88
14456,-0.88
14457,-0.87
14458,-0.87
14459,-0.87
14460,-0.86
14461,-0.87
14462,-0.87
14463,-0.88
14464,-0.88
14465,-0.88
14466,-0.88
14467,-0.88
14468,-0.89
14469,-0.89
14470,-0.88
14471,-0.88
14472,-0.88
14473,-0.87
14474,-0.87
14475,-0.87
14476,-0.86
14477,-0.87
14478,-0.87
14479,-0.87
14480,-0.87
14481,-0.87
14482,-0.87
14483,-0.87
14484,-0.87
14485,-0.87
14486,-0.88
14487,-0.88
14488,-0.88
14489,-0.88
14490,-0.88
14491,-0.88
14492,-0.88
14493,-0.89
14494,-0.89
14495,-0.89
14496,-0.88
14497,-0.88
14498,-0.88
14499,-0.88
14500,-0.88
14501,-0.88
14502,-0.88
14503,-0.88
14504,-0.88
14505,-0.88
14506,-0.89
14507,-0.89
14508,-0.89
14509,-0.89
14510,-0.88
14511,-0.88
14512,-0.88
14513,-0.88
14514,-0.88
14515,-0.88
14516,-0.88
14517,-0.88
14518,-0.88
14519,-0.88
14520,-0.88
14521,-0.88
14522,-0.88
14523,-0.88
14524,-0.88
14525,-0.88
14526,-0.88
14527,-0.87
14528,-0.87
14529,-0.87
14530,-0.87
14531,-0.87
14532,-0.87
14533,-0.87
14534,-0.88
14535,-0.88
14536,-0.88
14537,-0.89
14538,-0.89
14539,-0.89
14540,-0.89
14541,-0.89
14542,-0.89
14543,-0.89
14544,-0.88
14545,-0.88
14546,-0.88
14547,-0.88
14548,-0.88
14549,-0.88
14550,-0.88
14551,-0.88
14552,-0.88
14553,-0.89
14554,-0.89
14555,-0.89
14556,-0.89
14557,-0.89
14558,-0.88
14559,-0.88
14560,-0.88
14561,-0.88
14562,-0.88
14563,-0.88
14564,-0.88
14565,-0.88
14566,-0.89
14567,-0.89
14568,-0.89
14569,-0.89
14570,-0.89
14571,-0.89
14572,-0.89
14573,-0.89
14574,-0.88
14575,-0.88
14576,-0.88
14577,-0.87
14578,-0.87
14579,-0.88
14580,-0.88
14581,-0.88
14582,-0.88
14583,-0.88
14584,-0.88
14585,-0.88
14586,-0.88
14587,-0.88
14588,-0.88
14589,-0.88
14590,-0.89
14591,-0.89
14592,-0.88
14593,-0.88
14594,-0.88
14595,-0.87
14596,-0.87
14597,-0.87
14598,-0.87
14599,-0.88
14600,-0.88
14601,-0.88
14602,-0.88
14603,-0.89
14604,-0.89
14605,-0.89
14606,-0.89
14607,-0.89
14608,-0.89
14609,-0.89
14610,-0.89
14611,-0.89
14612,-0.89
14613,-0.89
14614,-0.89
14615,-0.89
14616,-0.89
14617,-0.89
14618,-0.89
14619,-0.89
14620,-0.89
14621,-0.89
14622,-0.89
14623,-0.89
14624,-0.89
14625,-0.88
14626,-0.88
14627,-0.88
14628,-0.88
14629,-0.88
14630,-0.88
14631,-0.89
14632,-0.89
14633,-0.89
14634,-0.89
14635,-0.88
14636,-0.88
14637,-0.88
14638,-0.88
14639,-0.88
14640,-0.89
14641,-0.89
14642,-0.89
14643,-0.89
14644,-0.89
14645,-0.89
14646,-0.89
14647,-0.89
14648,-0.89
14649,-0.89
14650,-0.89
14651,-0.89
14652,-0.89
14653,-0.89
14654,-0.89
14655,-0.89
14656,-0.89
14657,-0.89
14658,-0.89
14659,-0.89
14660,-0.89
14661,-0.89
14662,-0.89
14663,-0.89
14664,-0.89
14665,-0.89
14666,-0.89
14667,-0.89
14668,-0.89
14669,-0.89
14670,-0.89
14671,-0.89
14672,-0.89
14673,-0.89
14674,-0.89
14675,-0.89
14676,-0.89
14677,-0.89
14678,-0.89
14679,-0.89
14680,-0.89
14681,-0.89
14682,-0.89
14683,-0.89
14684,-0.89
14685,-0.89
14686,-0.89
14687,-0.89
14688,-0.89
14689,-0.89
14690,-0.89
14691,-0.89
14692,-0.89
14693,-0.89
14694,-0.89
14695,-0.89
14696,-0.89
14697,-0.89
14698,-0.9
14699,-0.9
14700,-0.9
14701,-0.9
14702,-0.89
14703,-0.89
14704,-0.89
14705,-0.89
14706,-0.89
14707,-0.9
14708,-0.9
14709,-0.9
14710,-0.9
14711,-0.9
14712,-0.9
14713,-0.9
14714,-0.9
14715,-0.9
14716,-0.91
14717,-0.91
14718,-0.91
14719,-0.91
14720,-0.91
14721,-0.9
14722,-0.9
14723,-0.89
14724,-0.89
14725,-0.89
14726,-0.89
14727,-0.89
14728,-0.89
14729,-0.9
14730,-0.9
14731,-0.9
14732,-0.9
14733,-0.89
14734,-0.89
14735,-0.89
14736,-0.89
14737,-0.89
14738,-0.89
14739,-0.89
14740,-0.89
14741,-0.89
14742,-0.89
14743,-0.89
14744,-0.89
14745,-0.89
14746,-0.89
14747,-0.89
14748,-0.89
14749,-0.89
14750,-0.89
14751,-0.88
14752,-0.88
14753,-0.88
14754,-0.88
14755,-0.88
14756,-0.89
14757,-0.89
14758,-0.89
14759,-0.9
14760,-0.9
14761,-0.91
14762,-0.91
14763,-0.91
14764,-0.91
14765,-0.91
14766,-0.91
14767,-0.9
14768,-0.9
14769,-0.9
14770,-0.9
14771,-0.9
14772,-0.9
14773,-0.9
14774,-0.91
14775,-0.9
14776,-0.9
14777,-0.89
14778,-0.89
14779,-0.89
14780,-0.9
14781,-0.9
14782,-0.9
14783,-0.9
14784,-0.9
14785,-0.91
14786,-0.91
14787,-0.9
14788,-0.9
14789,-0.89
14790,-0.89
14791,-0.89
14792,-0.89
14793,-0.89
14794,-0.9
14795,-0.9
14796,-0.9
14797,-0.9
14798,-0.9
14799,-0.9
14800,-0.89
14801,-0.9
14802,-0.89
14803,-0.89
14804,-0.89
14805,-0.89
14806,-0.89
14807,-0.89
14808,-0.89
14809,-0.89
14810,-0.89
14811,-0.9
14812,-0.9
14813,-0.9
14814,-0.9
14815,-0.9
14816,-0.9
14817,-0.9
14818,-0.9
14819,-0.9
14820,-0.9
14821,-0.91
14822,-0.91
14823,-0.91
14824,-0.91
14825,-0.9
14826,-0.9
14827,-0.9
14828,-0.89
14829,-0.89
14830,-0.89
14831,-0.89
14832,-0.89
14833,-0.89
14834,-0.89
14835,-0.89
14836,-0.89
14837,-0.89
14838,-0.89
14839,-0.89
14840,-0.89
14841,-0.89
14842,-0.89
14843,-0.89
14844,-0.89
14845,-0.89
14846,-0.89
14847,-0.89
14848,-0.89
14849,-0.89
14850,-0.89
14851,-0.89
14852,-0.89
14853,-0.89
14854,-0.9
14855,-0.9
14856,-0.91
14857,-0.91
14858,-0.91
14859,-0.91
14860,-0.9
14861,-0.9
14862,-0.89
14863,-0.89
14864,-0.89
14865,-0.89
14866,-0.89
14867,-0.89
14868,-0.89
14869,-0.9
14870,-0.9
14871,-0.9
14872,-0.91
14873,-0.91
14874,-0.91
14875,-0.91
14876,-0.91
14877,-0.91
14878,-0.91
14879,-0.91
14880,-0.91
14881,-0.91
14882,-0.91
14883,-0.91
14884,-0.91
14885,-0.91
14886,-0.91
14887,-0.91
14888,-0.91
14889,-0.92
14890,-0.92
14891,-0.91
14892,-0.91
14893,-0.9
14894,-0.9
14895,-0.9
14896,-0.9
14897,-0.9
14898,-0.9
14899,-0.91
14900,-0.91
14901,-0.91
14902,-0.91
14903,-0.91
14904,-0.91
14905,-0.91
14906,-0.91
14907,-0.91
14908,-0.91
14909,-0.91
14910,-0.91
14911,-0.91
14912,-0.91
14913,-0.91
14914,-0.91
14915,-0.91
14916,-0.91
14917,-0.91
14918,-0.91
14919,-0.91
14920,-0.91
14921,-0.91
14922,-0.91
14923,-0.91
14924,-0.91
14925,-0.91
14926,-0.9
14927,-0.9
14928,-0.9
14929,-0.89
14930,-0.89
14931,-0.89
14932,-0.88
14933,-0.88
14934,-0.87
14935,-0.87
14936,-0.86
14937,-0.86
14938,-0.86
14939,-0.86
14940,-0.86
14941,-0.85
14942,-0.84
14943,-0.82
14944,-0.8
14945,-0.79
14946,-0.77
14947,-0.76
14948,-0.74
14949,-0.72
14950,-0.7
14951,-0.69
14952,-0.67
14953,-0.66
14954,-0.65
14955,-0.63
14956,-0.61
14957,-0.6
14958,-0.57
14959,-0.55
14960,-0.52
14961,-0.51
14962,-0.48
14963,-0.46
14964,-0.44
14965,-0.42
14966,-0.39
14967,-0.37
14968,-0.34
14969,-0.32
14970,-0.29
14971,-0.27
14972,-0.23
14973,-0.2
14974,-0.17
14975,-0.14
14976,-0.11
14977,-0.09
14978,-0.07
14979,-0.05
14980,-0.01
14981,0.01
14982,0.04
14983,0.06
14984,0.1
14985,0.12
14986,0.15
14987,0.19
14988,0.22
14989,0.25
14990,0.28
14991,0.3
14992,0.32
14993,0.35
14994,0.38
14995,0.4
14996,0.43
14997,0.45
14998,0.48
14999,0.5
15000,0.53
15001,0.55
15002,0.57
15003,0.59
15004,0.6
15005,0.62
15006,0.63
15007,0.65
15008,0.66
15009,0.68
15010,0.7
15011,0.72
15012,0.74
15013,0.75
15014,0.77
15015,0.78
15016,0.79
15017,0.81
15018,0.82
15019,0.84
15020,0.86
15021,0.87
15022,0.9
15023,0.91
15024,0.93
15025,0.93
15026,0.95
15027,0.95
15028,0.96
15029,0.97
15030,0.98
15031,0.99
15032,1
15033,1.02
15034,1.03
15035,1.04
15036,1.06
15037,1.06
15038,1.08
15039,1.09
15040,1.11
15041,1.12
15042,1.14
15043,1.14
15044,1.16
15045,1.16
15046,1.18
15047,1.19
15048,1.2
15049,1.21
15050,1.23
15051,1.24
15052,1.26
15053,1.27
15054,1.28
15055,1.3
15056,1.31
15057,1.32
15058,1.33
15059,1.34
15060,1.35
15061,1.36
15062,1.38
15063,1.39
15064,1.41
15065,1.42
15066,1.43
15067,1.44
15068,1.45
15069,1.46
15070,1.48
15071,1.49
15072,1.5
15073,1.5
15074,1.51
15075,1.52
15076,1.53
15077,1.53
15078,1.55
15079,1.55
15080,1.56
15081,1.57
15082,1.58
15083,1.58
15084,1.59
15085,1.59
15086,1.59
15087,1.59
15088,1.59
15089,1.59
15090,1.59
15091,1.59
15092,1.59
15093,1.6
15094,1.6
15095,1.6
15096,1.6
15097,1.6
15098,1.6
15099,1.59
15100,1.59
15101,1.58
15102,1.58
15103,1.58
15104,1.58
15105,1.57
15106,1.57
15107,1.56
15108,1.55
15109,1.55
15110,1.54
15111,1.54
15112,1.53
15113,1.52
15114,1.51
15115,1.5
15116,1.49
15117,1.48
15118,1.46
15119,1.46
15120,1.45
15121,1.44
15122,1.43
15123,1.43
15124,1.41
15125,1.41
15126,1.39
15127,1.38
15128,1.37
15129,1.36
15130,1.35
15131,1.34
15132,1.33
15133,1.32
15134,1.3
15135,1.28
15136,1.26
15137,1.25
15138,1.23
15139,1.22
15140,1.2
15141,1.19
15142,1.18
15143,1.17
15144,1.15
15145,1.14
15146,1.13
15147,1.12
15148,1.1
15149,1.09
15150,1.07
15151,1.06
15152,1.04
15153,1.03
15154,1.01
15155,1
15156,0.98
15157,0.96
15158,0.94
15159,0.93
15160,0.91
15161,0.9
15162,0.88
15163,0.87
15164,0.86
15165,0.84
15166,0.82
15167,0.81
15168,0.79
15169,0.78
15170,0.76
15171,0.74
15172,0.72
15173,0.71
15174,0.69
15175,0.68
15176,0.66
15177,0.65
15178,0.64
15179,0.63
15180,0.62
15181,0.61
15182,0.6
15183,0.59
15184,0.57
15185,0.56
15186,0.54
15187,0.52
15188,0.5
15189,0.48
15190,0.46
15191,0.45
15192,0.43
15193,0.41
15194,0.41
15195,0.4
15196,0.38
15197,0.37
15198,0.36
15199,0.34
15200,0.32
15201,0.31
15202,0.29
15203,0.28
15204,0.26
15205,0.24
15206,0.23
15207,0.21
15208,0.19
15209,0.18
15210,0.17
15211,0.16
15212,0.15
15213,0.14
15214,0.13
15215,0.12
15216,0.1
15217,0.09
15218,0.08
15219,0.06
15220,0.04
15221,0.03
15222,0.02
15223,0.01
15224,-0.01
15225,-0.02
15226,-0.03
15227,-0.04
15228,-0.06
15229,-0.07
15230,-0.08
15231,-0.1
15232,-0.11
15233,-0.12
15234,-0.14
15235,-0.14
15236,-0.15
15237,-0.16
15238,-0.17
15239,-0.18
15240,-0.2
15241,-0.21
15242,-0.22
15243,-0.22
15244,-0.23
15245,-0.24
15246,-0.25
15247,-0.26
15248,-0.27
15249,-0.28
15250,-0.29
15251,-0.29
15252,-0.3
15253,-0.31
15254,-0.32
15255,-0.33
15256,-0.35
15257,-0.36
15258,-0.37
15259,-0.38
15260,-0.39
15261,-0.4
15262,-0.41
15263,-0.42
15264,-0.43
15265,-0.43
15266,-0.44
15267,-0.44
15268,-0.45
15269,-0.46
15270,-0.47
15271,-0.48
15272,-0.49
15273,-0.49
15274,-0.5
15275,-0.5
15276,-0.51
15277,-0.52
15278,-0.53
15279,-0.54
15280,-0.55
15281,-0.55
15282,-0.55
15283,-0.56
15284,-0.56
15285,-0.57
15286,-0.58
15287,-0.59
15288,-0.59
15289,-0.6
15290,-0.61
15291,-0.61
15292,-0.62
15293,-0.63
15294,-0.64
15295,-0.64
15296,-0.65
15297,-0.66
15298,-0.66
15299,-0.66
15300,-0.66
15301,-0.66
15302,-0.66
15303,-0.67
15304,-0.67
15305,-0.67
15306,-0.67
15307,-0.68
15308,-0.68
15309,-0.68
15310,-0.69
15311,-0.7
15312,-0.7
15313,-0.71
15314,-0.71
15315,-0.71
15316,-0.72
15317,-0.72
15318,-0.72
15319,-0.72
15320,-0.72
15321,-0.73
15322,-0.73
15323,-0.74
15324,-0.75
15325,-0.75
15326,-0.76
15327,-0.76
15328,-0.76
15329,-0.76
15330,-0.76
15331,-0.76
15332,-0.77
15333,-0.77
15334,-0.77
15335,-0.77
15336,-0.78
15337,-0.78
15338,-0.78
15339,-0.78
15340,-0.78
15341,-0.79
15342,-0.79
15343,-0.78
15344,-0.78
15345,-0.78
15346,-0.78
15347,-0.78
15348,-0.78
15349,-0.78
15350,-0.79
15351,-0.79
15352,-0.79
15353,-0.8
15354,-0.8
15355,-0.81
15356,-0.81
15357,-0.81
15358,-0.82
15359,-0.81
15360,-0.81
15361,-0.81
15362,-0.81
15363,-0.81
15364,-0.81
15365,-0.81
15366,-0.82
15367,-0.82
15368,-0.83
15369,-0.83
15370,-0.83
15371,-0.84
15372,-0.84
15373,-0.84
15374,-0.83
15375,-0.83
15376,-0.83
15377,-0.83
15378,-0.83
15379,-0.83
15380,-0.83
15381,-0.84
15382,-0.84
15383,-0.85
15384,-0.85
15385,-0.85
15386,-0.84
15387,-0.84
15388,-0.84
15389,-0.84
15390,-0.84
15391,-0.84
15392,-0.84
15393,-0.84
15394,-0.85
15395,-0.85
15396,-0.86
15397,-0.86
15398,-0.86
15399,-0.86
15400,-0.86
15401,-0.86
15402,-0.86
15403,-0.86
15404,-0.86
15405,-0.86
15406,-0.86
15407,-0.86
15408,-0.86
15409,-0.86
15410,-0.86
15411,-0.86
15412,-0.86
15413,-0.86
15414,-0.86
15415,-0.86
15416,-0.86
15417,-0.86
15418,-0.86
15419,-0.86
15420,-0.86
15421,-0.86
15422,-0.86
15423,-0.86
15424,-0.86
15425,-0.86
15426,-0.86
15427,-0.86
15428,-0.86
15429,-0.86
15430,-0.86
15431,-0.86
15432,-0.86
15433,-0.86
15434,-0.86
15435,-0.86
15436,-0.86
15437,-0.86
15438,-0.86
15439,-0.86
15440,-0.86
15441,-0.86
15442,-0.87
15443,-0.87
15444,-0.87
15445,-0.87
15446,-0.87
15447,-0.87
15448,-0.87
15449,-0.87
15450,-0.87
15451,-0.87
15452,-0.88
15453,-0.88
15454,-0.88
15455,-0.88
15456,-0.88
15457,-0.88
15458,-0.88
15459,-0.88
15460,-0.87
15461,-0.87
15462,-0.87
15463,-0.86
15464,-0.86
15465,-0.87
15466,-0.87
15467,-0.88
15468,-0.88
15469,-0.88
15470,-0.89
15471,-0.89
15472,-0.89
15473,-0.89
15474,-0.89
15475,-0.89
15476,-0.89
15477,-0.88
15478,-0.88
15479,-0.88
15480,-0.88
15481,-0.88
15482,-0.88
15483,-0.88
15484,-0.88
15485,-0.88
15486,-0.88
15487,-0.88
15488,-0.88
15489,-0.88
15490,-0.89
15491,-0.89
15492,-0.89
15493,-0.89
15494,-0.89
15495,-0.89
15496,-0.89
15497,-0.89
15498,-0.89
15499,-0.89
15500,-0.89
15501,-0.89
15502,-0.89
15503,-0.89
15504,-0.89
15505,-0.89
15506,-0.89
15507,-0.88
15508,-0.88
15509,-0.88
15510,-0.88
15511,-0.88
15512,-0.88
15513,-0.88
15514,-0.89
15515,-0.89
15516,-0.89
15517,-0.89
15518,-0.89
15519,-0.89
15520,-0.89
15521,-0.89
15522,-0.89
15523,-0.89
15524,-0.89
15525,-0.89
15526,-0.89
15527,-0.89
15528,-0.89
15529,-0.89
15530,-0.89
15531,-0.89
15532,-0.89
15533,-0.89
15534,-0.89
15535,-0.89
15536,-0.89
15537,-0.89
15538,-0.89
15539,-0.89
15540,-0.89
15541,-0.89
15542,-0.89
15543,-0.89
15544,-0.89
15545,-0.89
15546,-0.89
15547,-0.89
15548,-0.89
15549,-0.89
15550,-0.89
15551,-0.89
15552,-0.89
15553,-0.89
15554,-0.89
15555,-0.9
15556,-0.91
15557,-0.91
15558,-0.92
15559,-0.93
15560,-0.93
15561,-0.92
15562,-0.92
15563,-0.91
15564,-0.9
15565,-0.89
15566,-0.89
15567,-0.89
15568,-0.89
15569,-0.9
15570,-0.9
15571,-0.91
15572,-0.91
15573,-0.91
15574,-0.9
15575,-0.9
15576,-0.9
15577,-0.89
15578,-0.89
15579,-0.89
15580,-0.89
15581,-0.89
15582,-0.89
15583,-0.89
15584,-0.9
15585,-0.9
15586,-0.91
15587,-0.91
15588,-0.91
15589,-0.91
15590,-0.91
15591,-0.91
15592,-0.91
15593,-0.91
15594,-0.91
15595,-0.91
15596,-0.91
15597,-0.91
15598,-0.91
15599,-0.91
15600,-0.91
15601,-0.91
15602,-0.91
15603,-0.91
15604,-0.91
15605,-0.91
15606,-0.91
15607,-0.91
15608,-0.91
15609,-0.91
15610,-0.9
15611,-0.9
15612,-0.89
15613,-0.89
15614,-0.89
15615,-0.9
15616,-0.9
15617,-0.91
15618,-0.91
15619,-0.91
15620,-0.91
15621,-0.91
15622,-0.9
15623,-0.9
15624,-0.9
15625,-0.89
15626,-0.89
15627,-0.89
15628,-0.9
15629,-0.9
15630,-0.9
15631,-0.9
15632,-0.91
15633,-0.91
15634,-0.91
15635,-0.91
15636,-0.9
15637,-0.9
15638,-0.89
15639,-0.89
15640,-0.89
15641,-0.89
15642,-0.89
15643,-0.89
15644,-0.9
15645,-0.9
15646,-0.9
15647,-0.9
15648,-0.9
15649,-0.9
15650,-0.89
15651,-0.9
15652,-0.9
15653,-0.91
15654,-0.91
15655,-0.92
15656,-0.92
15657,-0.92
15658,-0.91
15659,-0.91
15660,-0.91
15661,-0.91
15662,-0.91
15663,-0.91
15664,-0.91
15665,-0.91
15666,-0.9
15667,-0.9
15668,-0.9
15669,-0.9
15670,-0.91
15671,-0.91
15672,-0.91
15673,-0.91
15674,-0.91
15675,-0.92
15676,-0.92
15677,-0.92
15678,-0.92
15679,-0.92
15680,-0.92
15681,-0.91
15682,-0.91
15683,-0.91
15684,-0.92
15685,-0.92
15686,-0.92
15687,-0.92
15688,-0.92
15689,-0.92
15690,-0.91
15691,-0.91
15692,-0.91
15693,-0.91
15694,-0.91
15695,-0.91
15696,-0.91
15697,-0.91
15698,-0.91
15699,-0.91
15700,-0.91
15701,-0.91
15702,-0.91
15703,-0.91
15704,-0.91
15705,-0.91
15706,-0.91
15707,-0.91
15708,-0.91
15709,-0.9
15710,-0.9
15711,-0.9
15712,-0.9
15713,-0.9
15714,-0.9
15715,-0.9
15716,-0.9
15717,-0.9
15718,-0.91
15719,-0.91
15720,-0.91
15721,-0.91
15722,-0.92
15723,-0.92
15724,-0.92
15725,-0.92
15726,-0.92
15727,-0.92
15728,-0.91
15729,-0.91
15730,-0.91
15731,-0.91
15732,-0.91
15733,-0.91
15734,-0.91
15735,-0.91
15736,-0.91
15737,-0.91
15738,-0.91
15739,-0.91
15740,-0.91
15741,-0.91
15742,-0.91
15743,-0.91
15744,-0.91
15745,-0.91
15746,-0.91
15747,-0.92
15748,-0.92
15749,-0.92
15750,-0.92
15751,-0.92
15752,-0.92
15753,-0.92
15754,-0.92
15755,-0.92
15756,-0.92
15757,-0.92
15758,-0.92
15759,-0.92
15760,-0.92
15761,-0.91
15762,-0.91
15763,-0.91
15764,-0.91
15765,-0.91
15766,-0.92
15767,-0.92
15768,-0.92
15769,-0.93
15770,-0.93
15771,-0.93
15772,-0.93
15773,-0.93
15774,-0.92
15775,-0.92
15776,-0.92
15777,-0.91
15778,-0.92
15779,-0.92
15780,-0.93
15781,-0.93
15782,-0.93
15783,-0.93
15784,-0.93
15785,-0.92
15786,-0.92
15787,-0.92
15788,-0.91
15789,-0.92
15790,-0.92
15791,-0.92
15792,-0.92
15793,-0.92
15794,-0.92
15795,-0.91
15796,-0.91
15797,-0.91
15798,-0.91
15799,-0.92
15800,-0.92
15801,-0.92
15802,-0.92
15803,-0.92
15804,-0.92
15805,-0.91
15806,-0.91
15807,-0.91
15808,-0.91
15809,-0.91
15810,-0.91
15811,-0.91
15812,-0.91
15813,-0.91
15814,-0.91
15815,-0.91
15816,-0.91
15817,-0.92
15818,-0.92
15819,-0.92
15820,-0.92
15821,-0.91
15822,-0.91
15823,-0.91
15824,-0.91
15825,-0.91
15826,-0.91
15827,-0.91
15828,-0.91
15829,-0.91
15830,-0.91
15831,-0.91
15832,-0.91
15833,-0.92
15834,-0.92
15835,-0.92
15836,-0.92
15837,-0.92
15838,-0.92
15839,-0.92
15840,-0.92
15841,-0.93
15842,-0.93
15843,-0.93
15844,-0.93
15845,-0.93
15846,-0.93
15847,-0.93
15848,-0.93
15849,-0.92
15850,-0.92
15851,-0.91
15852,-0.92
15853,-0.92
15854,-0.92
15855,-0.92
15856,-0.92
15857,-0.92
15858,-0.92
15859,-0.92
15860,-0.92
15861,-0.92
15862,-0.93
15863,-0.93
15864,-0.93
15865,-0.92
15866,-0.92
15867,-0.91
15868,-0.92
15869,-0.92
15870,-0.92
15871,-0.93
15872,-0.93
15873,-0.93
15874,-0.93
15875,-0.94
15876,-0.94
15877,-0.94
15878,-0.93
15879,-0.93
15880,-0.93
15881,-0.92
15882,-0.92
15883,-0.92
15884,-0.92
15885,-0.92
15886,-0.92
15887,-0.92
15888,-0.93
15889,-0.93
15890,-0.92
15891,-0.92
15892,-0.93
15893,-0.93
15894,-0.93
15895,-0.93
15896,-0.94
15897,-0.94
15898,-0.94
15899,-0.94
15900,-0.93
15901,-0.93
15902,-0.93
15903,-0.93
15904,-0.93
15905,-0.93
15906,-0.93
15907,-0.93
15908,-0.93
15909,-0.93
15910,-0.93
15911,-0.93
15912,-0.93
15913,-0.94
15914,-0.93
15915,-0.93
15916,-0.93
15917,-0.92
15918,-0.92
15919,-0.92
15920,-0.92
15921,-0.92
15922,-0.93
15923,-0.93
15924,-0.93
15925,-0.93
15926,-0.93
15927,-0.93
15928,-0.93
15929,-0.93
15930,-0.93
15931,-0.93
15932,-0.93
15933,-0.93
15934,-0.93
15935,-0.93
15936,-0.93
15937,-0.93
15938,-0.93
15939,-0.93
15940,-0.93
15941,-0.94
15942,-0.94
15943,-0.93
15944,-0.93
15945,-0.93
15946,-0.93
15947,-0.93
15948,-0.92
15949,-0.92
15950,-0.93
15951,-0.93
15952,-0.93
15953,-0.94
15954,-0.94
15955,-0.94
15956,-0.94
15957,-0.94
15958,-0.93
15959,-0.93
15960,-0.93
15961,-0.93
15962,-0.93
15963,-0.93
15964,-0.93
15965,-0.94
15966,-0.94
15967,-0.94
15968,-0.94
15969,-0.94
15970,-0.94
15971,-0.94
15972,-0.94
15973,-0.94
15974,-0.94
15975,-0.93
15976,-0.93
15977,-0.93
15978,-0.93
15979,-0.94
15980,-0.94
15981,-0.94
15982,-0.94
15983,-0.94
15984,-0.94
15985,-0.94
15986,-0.94
15987,-0.94
15988,-0.94
15989,-0.94
15990,-0.94
15991,-0.94
15992,-0.94
15993,-0.94
15994,-0.94
15995,-0.94
15996,-0.94
15997,-0.94
15998,-0.94
15999,-0.94
16000,-0.94
16001,-0.94
16002,-0.94
16003,-0.94
16004,-0.95
16005,-0.95
16006,-0.95
16007,-0.95
16008,-0.94
16009,-0.94
16010,-0.93
16011,-0.93
16012,-0.93
16013,-0.92
16014,-0.92
16015,-0.92
16016,-0.92
16017,-0.93
16018,-0.93
16019,-0.94
16020,-0.94
16021,-0.94
16022,-0.94
16023,-0.95
16024,-0.95
16025,-0.95
16026,-0.95
16027,-0.94
16028,-0.94
16029,-0.94
16030,-0.94
16031,-0.94
16032,-0.94
16033,-0.94
16034,-0.94
16035,-0.94
16036,-0.94
16037,-0.94
16038,-0.94
16039,-0.94
16040,-0.94
16041,-0.94
16042,-0.94
16043,-0.93
16044,-0.93
16045,-0.92
16046,-0.92
16047,-0.92
16048,-0.91
16049,-0.92
16050,-0.92
16051,-0.93
16052,-0.93
16053,-0.93
16054,-0.93
16055,-0.93
16056,-0.93
16057,-0.93
16058,-0.93
16059,-0.93
16060,-0.94
16061,-0.94
16062,-0.95
16063,-0.95
16064,-0.95
16065,-0.95
